Xstart,Xstop,Xtime,Xmeasurement,host,topic,decodedXpayload_humidity,decodedXpayload_temperature,time
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T15:49:03.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,94.41252765697718,NA,2022-06-03T13:49:03.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T15:59:01.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,91.8970778973068,NA,2022-06-03T13:59:01.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T16:08:58.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,88.73273823147937,NA,2022-06-03T14:08:58.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T16:18:57.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,84.50827801937896,NA,2022-06-03T14:18:57.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T16:28:54.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,75.859082932784,NA,2022-06-03T14:28:54.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T16:38:52.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,75.60807202258336,NA,2022-06-03T14:38:52.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T16:48:50.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,77.74700541695277,NA,2022-06-03T14:48:50.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T17:08:42.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,70.75341420614939,NA,2022-06-03T15:08:42.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T17:18:40.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,69.98435950255589,NA,2022-06-03T15:18:40.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T17:28:37.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,73.33295185778591,NA,2022-06-03T15:28:37.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T17:38:34.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,70.32082093537804,NA,2022-06-03T15:38:34.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T17:58:30.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,75.02594033722438,NA,2022-06-03T15:58:30.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T18:08:26.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,68.33409628442817,NA,2022-06-03T16:08:26.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T18:18:24.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,69.59182116426337,NA,2022-06-03T16:18:24.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T18:28:21.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,66.46219577325094,NA,2022-06-03T16:28:21.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T18:48:16.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,65.89875638971542,NA,2022-06-03T16:48:16.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T18:58:14.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,69.1298542763409,NA,2022-06-03T16:58:14.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T19:18:08.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,69.62386511024643,NA,2022-06-03T17:18:08.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T19:28:05.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,71.96574349584192,NA,2022-06-03T17:28:05.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T19:38:03.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,65.07629510948348,NA,2022-06-03T17:38:03.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T19:48:00.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,67.57305256733044,NA,2022-06-03T17:48:00.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T19:57:59.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,71.01243610284581,NA,2022-06-03T17:57:59.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T20:07:55.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,72.10727092393378,NA,2022-06-03T18:07:55.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T20:37:48.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,77.1648737315938,NA,2022-06-03T18:37:48.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T20:47:44.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,77.09811551079576,NA,2022-06-03T18:47:44.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T20:57:42.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,78.52407110704203,NA,2022-06-03T18:57:42.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:07:41.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,82.388036926833,NA,2022-06-03T19:07:41.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:17:37.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,81.49080643930724,NA,2022-06-03T19:17:37.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:27:34.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,81.19974059662776,NA,2022-06-03T19:27:34.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:37:32.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,81.77119096665903,NA,2022-06-03T19:37:32.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:47:29.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,81.67238879987792,NA,2022-06-03T19:47:29.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T21:57:26.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,84.78866254673076,NA,2022-06-03T19:57:26.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:07:25.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,85.72594796673533,NA,2022-06-03T20:07:25.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:17:19.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,87.85420004577708,NA,2022-06-03T20:17:19.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:27:18.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,88.9810788128481,NA,2022-06-03T20:27:18.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:37:16.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,91.20279240100707,NA,2022-06-03T20:37:16.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:47:13.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,91.3363088426032,NA,2022-06-03T20:47:13.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T22:57:10.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,92.48187991149769,NA,2022-06-03T20:57:10.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T23:07:07.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,91.62737468528266,NA,2022-06-03T21:07:07.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T23:17:05.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,92.71419851987488,NA,2022-06-03T21:17:05.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T23:27:03.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,93.29900053406575,NA,2022-06-03T21:27:03.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T23:36:59.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,94.11612115663384,NA,2022-06-03T21:36:59.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-03T23:46:57.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,94.9759670405127,NA,2022-06-03T21:46:57.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:06:53.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,96.2817578393225,NA,2022-06-03T22:06:53.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:16:49.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,96.51140611886775,NA,2022-06-03T22:16:49.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:26:47.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,95.59281300068665,NA,2022-06-03T22:26:47.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:36:44.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,97.58754863813228,NA,2022-06-03T22:36:44.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:46:42.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,99.79591058213168,NA,2022-06-03T22:46:42.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T00:56:38.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,99.0749217975128,NA,2022-06-03T22:56:38.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T01:06:36.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,100.3246356908522,NA,2022-06-03T23:06:36.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T01:26:31.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,100.57564660105288,NA,2022-06-03T23:26:31.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T01:36:28.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,101.87075608453496,NA,2022-06-03T23:36:28.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T01:46:26.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,101.31799801632717,NA,2022-06-03T23:46:26.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T01:56:24.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,101.49691004806591,NA,2022-06-03T23:56:24.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:06:21.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,101.41412985427635,NA,2022-06-04T00:06:21.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:16:17.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,101.29663538567178,NA,2022-06-04T00:16:17.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:26:16.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,100.76523994811932,NA,2022-06-04T00:26:16.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:36:12.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,100.14839398794538,NA,2022-06-04T00:36:12.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:46:10.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,100.63706416418708,NA,2022-06-04T00:46:10.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T02:56:07.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,102.47959105821316,NA,2022-06-04T00:56:07.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T03:16:03.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,121.27603570611124,NA,2022-06-04T01:16:03.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T03:26:00.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,122.3708705271992,NA,2022-06-04T01:26:00.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T03:35:55.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,123.17196917677578,NA,2022-06-04T01:35:55.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T03:55:52.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,123.1506065461204,NA,2022-06-04T01:55:52.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T04:05:50.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,123.26276035706113,NA,2022-06-04T02:05:50.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T04:15:49.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,122.75806820782788,NA,2022-06-04T02:15:49.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T04:35:41.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,123.19066147859922,NA,2022-06-04T02:35:41.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T04:45:40.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,124.6887159533074,NA,2022-06-04T02:45:40.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:05:34.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,124.00778210116732,NA,2022-06-04T03:05:34.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:15:32.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,122.36285954070344,NA,2022-06-04T03:15:32.000000Z
